,prot1,prot2,index
1285,sp|Q99878|H2A1J_HUMAN,sp|P20671|H2A1D_HUMAN,0.7142857142857143
1286,sp|Q99878|H2A1J_HUMAN,sp|Q96KK5|H2A1H_HUMAN,0.92
1287,sp|Q99878|H2A1J_HUMAN,sp|Q93077|H2A1C_HUMAN,0.7777777777777778
1288,sp|Q99878|H2A1J_HUMAN,sp|Q96QV6|H2A1A_HUMAN,0.34285714285714286
1289,sp|Q99878|H2A1J_HUMAN,sp|Q6FI13|H2A2A_HUMAN,0.7142857142857143
1290,sp|Q99878|H2A1J_HUMAN,sp|Q8IUE6|H2A2B_HUMAN,0.42424242424242425
1291,sp|Q99878|H2A1J_HUMAN,sp|Q16777|H2A2C_HUMAN,0.6206896551724138
1292,sp|Q99878|H2A1J_HUMAN,sp|P04908|H2A1B_HUMAN,0.6
1293,sp|Q99878|H2A1J_HUMAN,sp|P0C0S8|H2A1_HUMAN,0.92
1294,sp|B9A064|IGLL5_HUMAN,sp|P0CG04|IGLC1_HUMAN,0.46875
1295,sp|Q6NXS1|IPP2B_HUMAN,sp|P41236|IPP2_HUMAN,0.38636363636363635
1296,sp|Q3B8N2|LEG9B_HUMAN,sp|Q6DKI2|LEG9C_HUMAN,0.7209302325581395
1297,sp|O76009|KT33A_HUMAN,sp|Q15323|K1H1_HUMAN,0.3
1298,sp|O76009|KT33A_HUMAN,sp|Q14525|KT33B_HUMAN,0.33
1299,sp|P60763|RAC3_HUMAN,sp|P63000|RAC1_HUMAN,0.37142857142857144
1300,sp|Q15907|RB11B_HUMAN,sp|P62491|RB11A_HUMAN,0.6274509803921569
1301,sp|P0C7P1|RBY1D_HUMAN,sp|A6NDE4|RBY1B_HUMAN,0.9464285714285714
1302,sp|P0C7P1|RBY1D_HUMAN,sp|Q15415|RBY1F_HUMAN,0.8166666666666667
1303,sp|P0C7P1|RBY1D_HUMAN,sp|A6NEQ0|RBY1E_HUMAN,0.9464285714285714
1304,sp|P0C7P1|RBY1D_HUMAN,sp|P0DJD3|RBY1A_HUMAN,0.9464285714285714
1305,sp|P0C7P1|RBY1D_HUMAN,sp|P0DJD4|RBY1C_HUMAN,0.8869565217391304
1306,sp|Q9BZX4|ROP1B_HUMAN,sp|Q9HAT0|ROP1A_HUMAN,0.37777777777777777
1307,sp|Q9NSQ0|RRP7B_HUMAN,sp|Q9Y3A4|RRP7A_HUMAN,0.35294117647058826
1308,sp|P0CG04|IGLC1_HUMAN,sp|B9A064|IGLL5_HUMAN,0.46875
1309,sp|P0CG04|IGLC1_HUMAN,sp|P0DOY2|IGLC2_HUMAN,0.3333333333333333
1310,sp|P01772|HV333_HUMAN,sp|P01768|HV330_HUMAN,0.5652173913043478
1311,sp|P01772|HV333_HUMAN,sp|P0DP03|HV335_HUMAN,0.5652173913043478
1312,sp|P01772|HV333_HUMAN,sp|P0DP02|HVC33_HUMAN,0.5
1313,sp|P01768|HV330_HUMAN,sp|P01772|HV333_HUMAN,0.5652173913043478
1314,sp|P01768|HV330_HUMAN,sp|P0DP03|HV335_HUMAN,1.0
1315,sp|P01768|HV330_HUMAN,sp|P0DP02|HVC33_HUMAN,0.5652173913043478
1316,sp|P0DP08|HVD82_HUMAN,sp|P01825|HV459_HUMAN,0.5714285714285714
1317,sp|P0DP08|HVD82_HUMAN,sp|P0DP06|HVD34_HUMAN,0.5714285714285714
1318,sp|P0DP08|HVD82_HUMAN,sp|A0A087WSY4|HV432_HUMAN,0.2777777777777778
1319,sp|P0DP08|HVD82_HUMAN,sp|A0A075B6R2|HV404_HUMAN,0.2631578947368421
1320,sp|P0DP08|HVD82_HUMAN,sp|P0DP07|HV431_HUMAN,0.3125
1321,sp|P0DP08|HVD82_HUMAN,sp|A0A0C4DH41|HV461_HUMAN,0.5714285714285714
1322,sp|P0DP08|HVD82_HUMAN,sp|P01824|HV439_HUMAN,0.5
1323,sp|P0DP08|HVD82_HUMAN,sp|P06331|HV434_HUMAN,0.4117647058823529
1324,sp|P69891|HBG1_HUMAN,sp|P69892|HBG2_HUMAN,0.7931034482758621
1325,sp|Q6L8G5|KR510_HUMAN,sp|Q6L8G8|KRA57_HUMAN,0.5
1326,sp|P0C7H8|KRA23_HUMAN,sp|Q9BYT5|KRA22_HUMAN,0.6
1327,sp|P0C7H8|KRA23_HUMAN,sp|Q9BYR9|KRA24_HUMAN,1.0
1328,sp|P0C7H8|KRA23_HUMAN,sp|Q9BYU5|KRA21_HUMAN,0.6
1329,sp|O76100|OR7AA_HUMAN,sp|O14581|OR7AH_HUMAN,0.2857142857142857
1330,sp|A0A075B6P5|KV228_HUMAN,sp|P01615|KVD28_HUMAN,1.0
1331,sp|A0A075B6P5|KV228_HUMAN,sp|A0A087WW87|KV240_HUMAN,0.3076923076923077
1332,sp|A0A075B6P5|KV228_HUMAN,sp|P01614|KVD40_HUMAN,0.3076923076923077
1333,sp|A6NKT7|RGPD3_HUMAN,sp|P0DJD1|RGPD2_HUMAN,0.38940092165898615
1334,sp|A6NKT7|RGPD3_HUMAN,sp|P0DJD0|RGPD1_HUMAN,0.39260969976905313
1335,sp|A6NKT7|RGPD3_HUMAN,sp|Q99666|RGPD5_HUMAN,0.43488372093023253
1336,sp|A6NKT7|RGPD3_HUMAN,sp|O14715|RGPD8_HUMAN,0.4507042253521127
1337,sp|A6NKT7|RGPD3_HUMAN,sp|Q7Z3J3|RGPD4_HUMAN,0.6397849462365591
1338,sp|P0DOY3|IGLC3_HUMAN,sp|P0DOY2|IGLC2_HUMAN,0.7777777777777778
1339,sp|P09488|GSTM1_HUMAN,sp|Q03013|GSTM4_HUMAN,0.3492063492063492
1340,sp|Q5T753|LCE1E_HUMAN,sp|Q5T754|LCE1F_HUMAN,0.35294117647058826
1341,sp|Q5T753|LCE1E_HUMAN,sp|Q5T7P2|LCE1A_HUMAN,0.35294117647058826
1342,sp|Q5T753|LCE1E_HUMAN,sp|Q5T751|LCE1C_HUMAN,0.5333333333333333
1343,sp|Q8TAP4|LMO3_HUMAN,sp|P25800|RBTN1_HUMAN,0.43902439024390244
1344,sp|P0DPK2|H3Y_HUMAN,sp|P0DPK5|H3X_HUMAN,0.6875
1345,sp|Q8MH63|LAT1N_HUMAN,sp|Q9GIP4|LAT1L_HUMAN,0.28
1346,sp|P01615|KVD28_HUMAN,sp|A0A075B6P5|KV228_HUMAN,1.0
1347,sp|P01615|KVD28_HUMAN,sp|A0A087WW87|KV240_HUMAN,0.3076923076923077
1348,sp|P01615|KVD28_HUMAN,sp|P01614|KVD40_HUMAN,0.3076923076923077
1349,sp|Q9H1B4|NXF5_HUMAN,sp|Q9GZY0|NXF2_HUMAN,0.2553191489361702
1350,sp|A6NF01|P121B_HUMAN,sp|A8CG34|P121C_HUMAN,0.26262626262626265
1351,sp|P86478|PR20E_HUMAN,sp|P86481|PR20B_HUMAN,1.0
1352,sp|P86478|PR20E_HUMAN,sp|P86496|PR20A_HUMAN,1.0
1353,sp|P86478|PR20E_HUMAN,sp|P86480|PR20D_HUMAN,1.0
1354,sp|P86478|PR20E_HUMAN,sp|P86479|PR20C_HUMAN,1.0
1355,sp|P86496|PR20A_HUMAN,sp|P86481|PR20B_HUMAN,1.0
1356,sp|P86496|PR20A_HUMAN,sp|P86478|PR20E_HUMAN,1.0
1357,sp|P86496|PR20A_HUMAN,sp|P86480|PR20D_HUMAN,1.0
1358,sp|P86496|PR20A_HUMAN,sp|P86479|PR20C_HUMAN,1.0
1359,sp|P01112|RASH_HUMAN,sp|P01111|RASN_HUMAN,0.2826086956521739
1360,sp|B3KU38|IQIP1_HUMAN,sp|P0DPB3|SCHI1_HUMAN,0.7373737373737373
1361,sp|Q8NGN4|O10G9_HUMAN,sp|Q8NGN3|O10G4_HUMAN,0.30434782608695654
1362,sp|Q8NG76|O2T33_HUMAN,sp|Q8NG77|O2T12_HUMAN,0.3023255813953488
1363,sp|Q8NG76|O2T33_HUMAN,sp|A6NH00|OR2T8_HUMAN,0.38461538461538464
1364,sp|O43930|PRKY_HUMAN,sp|P51817|PRKX_HUMAN,0.32
1365,sp|Q8IVF1|NTM2A_HUMAN,sp|B1AL46|NTM2E_HUMAN,0.47794117647058826
1366,sp|Q8IVF1|NTM2A_HUMAN,sp|A6NNL0|NTM2B_HUMAN,0.5703125
1367,sp|Q8IVF1|NTM2A_HUMAN,sp|Q5VT03|NTM2D_HUMAN,0.7476635514018691
1368,sp|Q9H0U4|RAB1B_HUMAN,sp|Q92928|RAB1C_HUMAN,0.32142857142857145
1369,sp|Q9H0U4|RAB1B_HUMAN,sp|P62820|RAB1A_HUMAN,0.3389830508474576
1370,sp|O43790|KRT86_HUMAN,sp|P78386|KRT85_HUMAN,0.2905405405405405
1371,sp|O43790|KRT86_HUMAN,sp|P78385|KRT83_HUMAN,0.5909090909090909
1372,sp|O43790|KRT86_HUMAN,sp|Q14533|KRT81_HUMAN,0.7676767676767676
1373,sp|O43790|KRT86_HUMAN,sp|A6NCN2|KR87P_HUMAN,0.30973451327433627
1374,sp|A0A0A0MT36|KVD21_HUMAN,sp|A0A0C4DH24|KV621_HUMAN,0.4117647058823529
1375,sp|P0DJD8|PEPA3_HUMAN,sp|P0DJD7|PEPA4_HUMAN,0.8666666666666667
1376,sp|P0DJD8|PEPA3_HUMAN,sp|P0DJD9|PEPA5_HUMAN,0.8666666666666667
1377,sp|Q8NGN8|OR4A4_HUMAN,sp|Q6IF82|O4A47_HUMAN,0.28
1378,sp|A0JP26|POTB3_HUMAN,sp|H3BUK9|POTB2_HUMAN,0.6846846846846847
1379,sp|A0JP26|POTB3_HUMAN,sp|B2RU33|POTEC_HUMAN,0.5508474576271186
1380,sp|A0JP26|POTB3_HUMAN,sp|A0A0A6YYL3|POTEB_HUMAN,0.6846846846846847
1381,sp|A0JP26|POTB3_HUMAN,sp|Q86YR6|POTED_HUMAN,0.48507462686567165
1382,sp|Q7L9L4|MOB1B_HUMAN,sp|Q9H8S9|MOB1A_HUMAN,0.625
1383,sp|Q15195|PLGA_HUMAN,sp|Q02325|PLGB_HUMAN,0.4482758620689655
1384,sp|Q6NSW7|NANP8_HUMAN,sp|Q8N7R0|NANG2_HUMAN,0.4
1385,sp|Q6NSW7|NANP8_HUMAN,sp|Q9H9S0|NANOG_HUMAN,0.6363636363636364
1386,sp|Q7L523|RRAGA_HUMAN,sp|Q5VZM2|RRAGB_HUMAN,0.4868421052631579
1387,sp|Q9BWF3|RBM4_HUMAN,sp|Q9BQ04|RBM4B_HUMAN,0.5
1388,sp|P62685|GAK8_HUMAN,sp|P87889|GAK10_HUMAN,0.6090909090909091
1389,sp|P62685|GAK8_HUMAN,sp|Q7LDI9|GAK6_HUMAN,0.7352941176470589
1390,sp|P62685|GAK8_HUMAN,sp|P63128|POK9_HUMAN,0.5159235668789809
1391,sp|P62685|GAK8_HUMAN,sp|P63130|GAK7_HUMAN,0.7821782178217822
1392,sp|P62685|GAK8_HUMAN,sp|P62683|GAK21_HUMAN,0.6238532110091743
1393,sp|P62685|GAK8_HUMAN,sp|Q9YNA8|GAK19_HUMAN,0.5526315789473685
1394,sp|P62685|GAK8_HUMAN,sp|P63126|GAK9_HUMAN,0.84375
1395,sp|P62685|GAK8_HUMAN,sp|P62684|GA113_HUMAN,0.6698113207547169
1396,sp|P62685|GAK8_HUMAN,sp|P63145|GAK24_HUMAN,0.77
1397,sp|P08637|FCG3A_HUMAN,sp|O75015|FCG3B_HUMAN,0.39473684210526316
1398,sp|P0DMR1|HNRC4_HUMAN,sp|O60812|HNRC1_HUMAN,0.42857142857142855
1399,sp|P0DMR1|HNRC4_HUMAN,sp|B7ZW38|HNRC3_HUMAN,1.0
1400,sp|P0DMR1|HNRC4_HUMAN,sp|B2RXH8|HNRC2_HUMAN,0.3793103448275862
1401,sp|P78385|KRT83_HUMAN,sp|P78386|KRT85_HUMAN,0.30935251798561153
1402,sp|P78385|KRT83_HUMAN,sp|O43790|KRT86_HUMAN,0.5909090909090909
1403,sp|P78385|KRT83_HUMAN,sp|Q14533|KRT81_HUMAN,0.6116504854368932
1404,sp|P78385|KRT83_HUMAN,sp|A6NCN2|KR87P_HUMAN,0.37623762376237624
1405,sp|P83881|RL36A_HUMAN,sp|Q969Q0|RL36L_HUMAN,0.75
1406,sp|Q9NQL2|RRAGD_HUMAN,sp|Q9HB90|RRAGC_HUMAN,0.2716049382716049
1407,sp|Q9BX46|RBM24_HUMAN,sp|Q9H0Z9|RBM38_HUMAN,0.42857142857142855
1408,sp|P21217|FUT3_HUMAN,sp|Q11128|FUT5_HUMAN,0.4594594594594595
1409,sp|Q8NHZ7|MB3L2_HUMAN,sp|A6NDZ8|MB3L4_HUMAN,0.6585365853658537
1410,sp|Q8NHZ7|MB3L2_HUMAN,sp|A0A1B0GVZ6|MB3LB_HUMAN,0.9411764705882353
1411,sp|Q8NHZ7|MB3L2_HUMAN,sp|A6NJ08|MB3L5_HUMAN,0.6585365853658537
1412,sp|Q8NHZ7|MB3L2_HUMAN,sp|A6NE82|MB3L3_HUMAN,0.7894736842105263
1413,sp|Q6L8H1|KRA54_HUMAN,sp|Q6L8G8|KRA57_HUMAN,0.2857142857142857
1414,sp|P01601|KVD16_HUMAN,sp|P04430|KV116_HUMAN,0.4117647058823529
1415,sp|P0DJD7|PEPA4_HUMAN,sp|P0DJD8|PEPA3_HUMAN,0.8666666666666667
1416,sp|P0DJD7|PEPA4_HUMAN,sp|P0DJD9|PEPA5_HUMAN,1.0
1417,sp|Q96HA1|P121A_HUMAN,sp|A8CG34|P121C_HUMAN,0.42857142857142855
1418,sp|P20340|RAB6A_HUMAN,sp|Q9NRW1|RAB6B_HUMAN,0.3442622950819672
1419,sp|P0DJD0|RGPD1_HUMAN,sp|P0DJD1|RGPD2_HUMAN,0.9602649006622517
1420,sp|P0DJD0|RGPD1_HUMAN,sp|A6NKT7|RGPD3_HUMAN,0.39260969976905313
1421,sp|P0DJD0|RGPD1_HUMAN,sp|Q99666|RGPD5_HUMAN,0.32603938730853393
1422,sp|P0DJD0|RGPD1_HUMAN,sp|O14715|RGPD8_HUMAN,0.33406593406593404
1423,sp|P0DJD0|RGPD1_HUMAN,sp|Q7Z3J3|RGPD4_HUMAN,0.4160756501182033
1424,sp|P30510|1C14_HUMAN,sp|P04222|1C03_HUMAN,0.3888888888888889
1425,sp|P30510|1C14_HUMAN,sp|Q9TNN7|1C05_HUMAN,0.34615384615384615
1426,sp|P30510|1C14_HUMAN,sp|P10321|1C07_HUMAN,0.25925925925925924
1427,sp|P30510|1C14_HUMAN,sp|Q07000|1C15_HUMAN,0.34615384615384615
1428,sp|P30510|1C14_HUMAN,sp|Q29865|1C18_HUMAN,0.4225352112676056
1429,sp|P30510|1C14_HUMAN,sp|Q29960|1C16_HUMAN,0.4857142857142857
1430,sp|P30510|1C14_HUMAN,sp|P30501|1C02_HUMAN,0.26506024096385544
1431,sp|P30510|1C14_HUMAN,sp|P30508|1C12_HUMAN,0.5142857142857142
1432,sp|P30510|1C14_HUMAN,sp|P30499|1C01_HUMAN,0.3157894736842105
1433,sp|P30510|1C14_HUMAN,sp|Q29963|1C06_HUMAN,0.4507042253521127
1434,sp|P30510|1C14_HUMAN,sp|P30504|1C04_HUMAN,0.4225352112676056
1435,sp|P30510|1C14_HUMAN,sp|P30505|1C08_HUMAN,0.38666666666666666
1436,sp|P87889|GAK10_HUMAN,sp|P62685|GAK8_HUMAN,0.6090909090909091
1437,sp|P87889|GAK10_HUMAN,sp|Q7LDI9|GAK6_HUMAN,0.5
1438,sp|P87889|GAK10_HUMAN,sp|P63128|POK9_HUMAN,0.36627906976744184
1439,sp|P87889|GAK10_HUMAN,sp|P63130|GAK7_HUMAN,0.5663716814159292
1440,sp|P87889|GAK10_HUMAN,sp|P62683|GAK21_HUMAN,0.4380165289256198
1441,sp|P87889|GAK10_HUMAN,sp|Q9YNA8|GAK19_HUMAN,0.46218487394957986
1442,sp|P87889|GAK10_HUMAN,sp|P63126|GAK9_HUMAN,0.5675675675675675
1443,sp|P87889|GAK10_HUMAN,sp|P62684|GA113_HUMAN,0.5263157894736842
1444,sp|P87889|GAK10_HUMAN,sp|P63145|GAK24_HUMAN,0.5963302752293578
1445,sp|Q7LDI9|GAK6_HUMAN,sp|P62685|GAK8_HUMAN,0.7352941176470589
1446,sp|Q7LDI9|GAK6_HUMAN,sp|P87889|GAK10_HUMAN,0.5
1447,sp|Q7LDI9|GAK6_HUMAN,sp|P63128|POK9_HUMAN,0.4873417721518987
1448,sp|Q7LDI9|GAK6_HUMAN,sp|P63130|GAK7_HUMAN,0.7352941176470589
1449,sp|Q7LDI9|GAK6_HUMAN,sp|P62683|GAK21_HUMAN,0.5675675675675675
1450,sp|Q7LDI9|GAK6_HUMAN,sp|Q9YNA8|GAK19_HUMAN,0.5535714285714286
1451,sp|Q7LDI9|GAK6_HUMAN,sp|P63126|GAK9_HUMAN,0.7938144329896907
1452,sp|Q7LDI9|GAK6_HUMAN,sp|P62684|GA113_HUMAN,0.6111111111111112
1453,sp|Q7LDI9|GAK6_HUMAN,sp|P63145|GAK24_HUMAN,0.6893203883495146
1454,sp|Q8TE69|CX04A_HUMAN,sp|Q96DE9|CX04B_HUMAN,0.6363636363636364
1455,sp|P37235|HPCL1_HUMAN,sp|P84074|HPCA_HUMAN,0.3275862068965517
1456,sp|P55795|HNRH2_HUMAN,sp|P31943|HNRH1_HUMAN,0.34065934065934067
1457,sp|O76015|KRT38_HUMAN,sp|O76014|KRT37_HUMAN,0.3707865168539326
1458,sp|A6NI03|TR64B_HUMAN,sp|A6NGJ6|TRI64_HUMAN,0.5692307692307692
1459,sp|P0CE72|ONCO_HUMAN,sp|P0CE71|OCM2_HUMAN,0.5
1460,sp|Q9NS26|SPNXA_HUMAN,sp|Q9NY87|SPNXC_HUMAN,0.3333333333333333
1461,sp|Q9NS26|SPNXA_HUMAN,sp|Q9BXN6|SPNXD_HUMAN,0.2727272727272727
1462,sp|Q9H8S9|MOB1A_HUMAN,sp|Q7L9L4|MOB1B_HUMAN,0.625
1463,sp|P61571|REC21_HUMAN,sp|Q69383|REC6_HUMAN,0.5652173913043478
1464,sp|P61571|REC21_HUMAN,sp|P61575|RECK8_HUMAN,0.44
1465,sp|P61571|REC21_HUMAN,sp|P61572|REC19_HUMAN,0.5652173913043478
1466,sp|P61571|REC21_HUMAN,sp|P61574|RE113_HUMAN,0.4583333333333333
1467,sp|P61571|REC21_HUMAN,sp|P61573|REC9_HUMAN,0.5652173913043478
1468,sp|P61571|REC21_HUMAN,sp|P61579|ERK25_HUMAN,0.5652173913043478
1469,sp|Q99666|RGPD5_HUMAN,sp|P0DJD1|RGPD2_HUMAN,0.3231441048034934
1470,sp|Q99666|RGPD5_HUMAN,sp|A6NKT7|RGPD3_HUMAN,0.43488372093023253
1471,sp|Q99666|RGPD5_HUMAN,sp|P0DJD0|RGPD1_HUMAN,0.32603938730853393
1472,sp|Q99666|RGPD5_HUMAN,sp|O14715|RGPD8_HUMAN,0.8932926829268293
1473,sp|Q99666|RGPD5_HUMAN,sp|Q7Z3J3|RGPD4_HUMAN,0.3995433789954338
1474,sp|Q9HAT0|ROP1A_HUMAN,sp|Q9BZX4|ROP1B_HUMAN,0.37777777777777777
1475,sp|Q6SJ96|TBPL2_HUMAN,sp|P20226|TBP_HUMAN,0.29508196721311475
1476,sp|Q6P1Q9|MET2B_HUMAN,sp|Q96IZ6|MET2A_HUMAN,0.575
1477,sp|Q9Y5F0|PCDBD_HUMAN,sp|Q9UN66|PCDB8_HUMAN,0.296
1478,sp|P07919|QCR6_HUMAN,sp|A0A096LP55|QCR6L_HUMAN,0.45
1479,sp|Q9UFD9|RIM3A_HUMAN,sp|A6NNM3|RIM3B_HUMAN,0.8
1480,sp|Q9UFD9|RIM3A_HUMAN,sp|A6NJZ7|RIM3C_HUMAN,0.8
1481,sp|A6NNM3|RIM3B_HUMAN,sp|Q9UFD9|RIM3A_HUMAN,0.8
1482,sp|A6NNM3|RIM3B_HUMAN,sp|A6NJZ7|RIM3C_HUMAN,0.9669421487603306
1483,sp|A6NM43|TCPQL_HUMAN,sp|Q96SF2|TCPQM_HUMAN,0.3263157894736842
1484,sp|Q2M2D7|TBC28_HUMAN,sp|Q86UD7|TBC26_HUMAN,0.32727272727272727
1485,sp|P0CL85|ST3L3_HUMAN,sp|P0CL83|ST3L1_HUMAN,0.38636363636363635
1486,sp|P0CL85|ST3L3_HUMAN,sp|P0CL84|ST3L2_HUMAN,0.6333333333333333
1487,sp|A6NER0|TBC3F_HUMAN,sp|P0C7X1|TBC3H_HUMAN,0.78
1488,sp|A6NER0|TBC3F_HUMAN,sp|A0A087WXS9|TBC3I_HUMAN,0.8541666666666666
1489,sp|A6NER0|TBC3F_HUMAN,sp|Q6IPX1|TBC3C_HUMAN,0.8736842105263158
1490,sp|A6NER0|TBC3F_HUMAN,sp|B9A6J9|TBC3L_HUMAN,0.8350515463917526
1491,sp|A6NER0|TBC3F_HUMAN,sp|A0A087WVF3|TBC3D_HUMAN,0.8736842105263158
1492,sp|A6NER0|TBC3F_HUMAN,sp|Q6DHY5|TBC3G_HUMAN,0.8350515463917526
1493,sp|A6NER0|TBC3F_HUMAN,sp|Q8IZP1|TBC3A_HUMAN,0.8736842105263158
1494,sp|A6NER0|TBC3F_HUMAN,sp|A6NDS4|TBC3B_HUMAN,0.7878787878787878
1495,sp|A6NER0|TBC3F_HUMAN,sp|A0A087X1G2|TBC3K_HUMAN,0.9139784946236559
1496,sp|A6NER0|TBC3F_HUMAN,sp|A0A087X179|TBC3E_HUMAN,0.8080808080808081
1497,sp|A4D2H0|CTGEF_HUMAN,sp|A4FU28|CTGE9_HUMAN,0.543010752688172
1498,sp|A4D2H0|CTGEF_HUMAN,sp|Q86UF2|CTGE6_HUMAN,0.8580645161290322
1499,sp|A4D2H0|CTGEF_HUMAN,sp|Q8IX94|CTGE4_HUMAN,0.5977653631284916
1500,sp|A4D2H0|CTGEF_HUMAN,sp|P0CG41|CTGE8_HUMAN,0.6571428571428571
1501,sp|P0C881|R10B1_HUMAN,sp|B2RC85|R10B2_HUMAN,0.8775510204081632
1502,sp|Q14500|KCJ12_HUMAN,sp|B7U540|KCJ18_HUMAN,0.6818181818181818
1503,sp|A2NJV5|KV229_HUMAN,sp|A0A075B6S2|KVD29_HUMAN,0.375
1504,sp|P0CE71|OCM2_HUMAN,sp|P0CE72|ONCO_HUMAN,0.5
1505,sp|Q9GZM3|RPB1B_HUMAN,sp|P52435|RPB11_HUMAN,0.42857142857142855
1506,sp|Q9GZM3|RPB1B_HUMAN,sp|Q9H1A7|RPB1C_HUMAN,0.6956521739130435
1507,sp|Q8TD47|RS4Y2_HUMAN,sp|P22090|RS4Y1_HUMAN,0.26436781609195403
1508,sp|A8MRT5|NPIB5_HUMAN,sp|C9JG80|NPIB4_HUMAN,0.8305084745762712
1509,sp|A8MRT5|NPIB5_HUMAN,sp|Q92617|NPIB3_HUMAN,0.9107142857142857
1510,sp|A8MRT5|NPIB5_HUMAN,sp|A6NJU9|NPB13_HUMAN,0.744
1511,sp|A8MRT5|NPIB5_HUMAN,sp|E5RHQ5|NPB11_HUMAN,0.4868421052631579
1512,sp|P62140|PP1B_HUMAN,sp|P36873|PP1G_HUMAN,0.25609756097560976
1513,sp|P62140|PP1B_HUMAN,sp|P62136|PP1A_HUMAN,0.27848101265822783
1514,sp|Q6P3W6|NBPFA_HUMAN,sp|Q3BBV2|NBPF8_HUMAN,0.39751552795031053
1515,sp|Q6P3W6|NBPFA_HUMAN,sp|Q3BBV0|NBPF1_HUMAN,0.3068181818181818
1516,sp|Q6P3W6|NBPFA_HUMAN,sp|P0DPF3|NBPF9_HUMAN,0.474025974025974
1517,sp|Q6P3W6|NBPFA_HUMAN,sp|A0A087WUL8|NBPFJ_HUMAN,0.3931034482758621
1518,sp|Q6P3W6|NBPFA_HUMAN,sp|Q5TAG4|NBPFC_HUMAN,0.31016042780748665
1519,sp|Q6P3W6|NBPFA_HUMAN,sp|B4DH59|NBPFP_HUMAN,0.3795620437956204
1520,sp|Q6P3W6|NBPFA_HUMAN,sp|Q86T75|NBPFB_HUMAN,0.31137724550898205
1521,sp|Q6P3W6|NBPFA_HUMAN,sp|Q8N660|NBPFF_HUMAN,0.40298507462686567
1522,sp|Q6P3W6|NBPFA_HUMAN,sp|Q5TI25|NBPFE_HUMAN,0.3695652173913043
1523,sp|P0DPF3|NBPF9_HUMAN,sp|Q3BBV2|NBPF8_HUMAN,0.39080459770114945
1524,sp|P0DPF3|NBPF9_HUMAN,sp|Q6P3W6|NBPFA_HUMAN,0.474025974025974
1525,sp|P0DPF3|NBPF9_HUMAN,sp|A0A087WUL8|NBPFJ_HUMAN,0.40384615384615385
1526,sp|P0DPF3|NBPF9_HUMAN,sp|Q5TAG4|NBPFC_HUMAN,0.336734693877551
1527,sp|P0DPF3|NBPF9_HUMAN,sp|B4DH59|NBPFP_HUMAN,0.3825503355704698
1528,sp|P0DPF3|NBPF9_HUMAN,sp|Q86T75|NBPFB_HUMAN,0.3111111111111111
1529,sp|P0DPF3|NBPF9_HUMAN,sp|Q8N660|NBPFF_HUMAN,0.38513513513513514
1530,sp|P0DPF3|NBPF9_HUMAN,sp|Q5TI25|NBPFE_HUMAN,0.37333333333333335
1531,sp|Q9P2S2|NRX2A_HUMAN,sp|P58401|NRX2B_HUMAN,0.25663716814159293
1532,sp|Q6IEZ7|OR2T5_HUMAN,sp|Q8NH02|O2T29_HUMAN,0.6875
1533,sp|P62714|PP2AB_HUMAN,sp|P67775|PP2AA_HUMAN,0.6964285714285714
1534,sp|Q8N0W4|NLGNX_HUMAN,sp|Q8NFZ3|NLGNY_HUMAN,0.5913978494623656
1535,sp|Q9Y536|PAL4A_HUMAN,sp|A0A075B759|PAL4E_HUMAN,0.5714285714285714
1536,sp|Q9Y536|PAL4A_HUMAN,sp|A0A075B767|PAL4H_HUMAN,0.5609756097560976
1537,sp|Q9Y536|PAL4A_HUMAN,sp|A0A0B4J2A2|PAL4C_HUMAN,0.5609756097560976
1538,sp|Q9Y536|PAL4A_HUMAN,sp|P0DN26|PAL4F_HUMAN,0.5714285714285714
1539,sp|Q9Y536|PAL4A_HUMAN,sp|P0DN37|PAL4G_HUMAN,0.45454545454545453
1540,sp|Q9Y536|PAL4A_HUMAN,sp|F5H284|PAL4D_HUMAN,0.4666666666666667
1541,sp|A6NDZ8|MB3L4_HUMAN,sp|Q8NHZ7|MB3L2_HUMAN,0.6585365853658537
1542,sp|A6NDZ8|MB3L4_HUMAN,sp|A0A1B0GVZ6|MB3LB_HUMAN,0.6923076923076923
1543,sp|A6NDZ8|MB3L4_HUMAN,sp|A6NJ08|MB3L5_HUMAN,0.8888888888888888
1544,sp|A6NDZ8|MB3L4_HUMAN,sp|A6NE82|MB3L3_HUMAN,0.8378378378378378
1545,sp|Q99879|H2B1M_HUMAN,sp|Q5QNW6|H2B2F_HUMAN,0.6875
1546,sp|Q99879|H2B1M_HUMAN,sp|Q99877|H2B1N_HUMAN,0.6875
1547,sp|Q99879|H2B1M_HUMAN,sp|P06899|H2B1J_HUMAN,0.5
1548,sp|Q99879|H2B1M_HUMAN,sp|P57053|H2BFS_HUMAN,0.5
1549,sp|Q99879|H2B1M_HUMAN,sp|Q16778|H2B2E_HUMAN,0.5428571428571428
1550,sp|Q99879|H2B1M_HUMAN,sp|Q93079|H2B1H_HUMAN,0.6875
1551,sp|Q99879|H2B1M_HUMAN,sp|P23527|H2B1O_HUMAN,0.5428571428571428
1552,sp|Q99879|H2B1M_HUMAN,sp|O60814|H2B1K_HUMAN,0.6363636363636364
1553,sp|Q99879|H2B1M_HUMAN,sp|P58876|H2B1D_HUMAN,0.6875
